ID #,Subj,#,Sec,Title,Dates,Days,Time,Size:,Enrolled,Crds,Status,Instructor,Delivery Method,Book Cost,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Course level,Approximate Course Fees,timestamp,year_term
1091,MATH,335,1,Intermediate Probability and Statistics I,08/24-12/16,M W F,12:00pm-12:50pm,30,13,3.0,Open,"Chadraa,Erdenebaatar",,$0.00,Bridges Hall 0264,,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681726.345624,20163
1092,MATH,361,1,Intermediate Analysis I,08/24-12/16,M T Th F,9:00am-9:50am,23,19,4.0,Open,"Goyt,Adam",,$0.00,Bridges Hall 0268,,false,$921.00,course,"$1,842.00",Undergraduate,$164.00,1512681726.62741,20163
1093,MATH,366,1,Differential Equations,08/24-12/16,T Th,12:00pm-1:15pm,30,28,3.0,Open,"Fagerstrom,Ellen",,$0.00,Bridges Hall 0262,,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681726.893836,20163
1094,MATH,406,1,Mathematics in the Elementary School,08/24-12/16,M W F,8:00am-9:15am,26,23,3.0,Open,"Ng,Geok",,$0.00,MacLean Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681727.183004,20163
1095,MATH,406,2,Mathematics in the Elementary School,08/24-12/16,M W F,9:30am-10:45am,26,22,3.0,Open,"Ng,Geok",,$0.00,MacLean Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681727.446393,20163
1088,MATH,416,1,Mathematics in the Secondary School,08/24-12/16,T Th,10:30am-11:45am,25,9,3.0,Open,"Harms,Timothy",,$0.00,MacLean Hall 0269,WI,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681727.721792,20163
1590,MATH,435,1,Mathematical Statistics I,08/24-12/16,M T Th F,11:00am-11:50am,20,12,4.0,Open,"Chadraa,Erdenebaatar",,$0.00,MacLean Hall 0169,,false,$921.00,course,"$1,842.00",Undergraduate,$164.00,1512681728.001671,20163
1097,MATH,476,1,Abstract Algebra I,08/24-12/1608/24-12/16,M F T Th,1:00pm-1:50pm 1:30pm-2:20pm,20,12,4.0,Open,"Midgarden,Bette Midgarden,Bette",,$0.00,Bridges Hall 0264Bridges Hall 0264,,false,$921.00,course,"$1,842.00",Undergraduate,$164.00,1512681728.270222,20163
1959,MATH,497,1,Independent Study,08/24-12/16,n/a,Arranged,1,1,Vari.,Full,"Fulghesu,Damiano",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$46.25,1512681728.538266,20163
1043,MBA,611,1,Marketing Management,08/24-12/16,n/a,Arranged,24,23,3.0,Open,"Kim,Wooyang",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681712.486515,20163
1688,MBA,621,1,Managerial Accounting,08/24-10/14,M,4:30pm-6:30pm,20,15,3.0,Open,"Erickson,Sheri",Blended/Hybrid,$0.00,Center for Business 0105,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681712.747701,20163
1689,MBA,631,1,Financial Management,10/15-12/16,M,4:30pm-6:30pm,20,11,3.0,Open,"Pablo,Eduardo",Blended/Hybrid,$0.00,Center for Business 0105,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681712.997664,20163
1210,MBA,661,1,Entrepreneurship,08/24-12/16,M,4:30pm-6:30pm,20,0,3.0,Cancelled,n/a,Blended/Hybrid,$0.00,,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681713.243483,20163
1690,MBA,696,1,Portfolio/Plan B,08/24-12/16,n/a,Arranged,10,2,1.0,Open,"Erickson,Sheri",,$0.00,Arranged ARR,,false,$375.00,course,$750.00,Graduate,$46.25,1512681713.509653,20163
1102,MDEV,090,1,Elementary Algebra,08/24-12/1608/24-12/16,M Th T F,9:00am-9:50am 9:00am-9:50am,28,28,3.0,Full,"Fitting,Tamara Schmiess,Tamara Schmiess,Tamara",,$0.00,MacLean Hall 0276Bridges Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$139.75,1512681728.806999,20163
1103,MDEV,090,2,Elementary Algebra,08/24-12/1608/24-12/16,M Th T F,11:00am-11:50am 11:00am-11:50am,1,6,3.0,Full,"Fagerstrom,Ellen Fitting,Tamara Fagerstrom,Ellen",,$0.00,MacLean Hall 0276Bridges Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$139.75,1512681729.147695,20163
1800,MDEV,090A,1,Elementary Algebra,08/24-12/1608/24-12/16,T F M W Th,11:00am-11:50am 11:00am-11:50am,24,23,3.0,Open,"Fagerstrom,Ellen Fitting,Tamara Fagerstrom,Ellen Fitting,Tamara",,$0.00,Bridges Hall 0269MacLean Hall 0276,,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681729.42255,20163
1104,MDEV,095,1,Elementary/Intermediate Algebra,08/24-12/1608/24-12/16,M Th T W F,12:00pm-12:50pm 12:00pm-12:50pm,28,16,5.0,Open,"Fitting,Tamara Fitting,Tamara",,$0.00,Bridges Hall 0269MacLean Hall 0276,,false,"$1,151.25",course,"$2,302.50",Undergraduate,$228.25,1512681729.744533,20163
1105,MDEV,099,1,Intermediate Algebra,08/24-12/1608/24-12/16,T F M Th,9:00am-9:50am 9:00am-9:50am,28,18,3.0,Open,"Fitting,Tamara Emmel,Bruce",,$0.00,MacLean Hall 0276Bridges Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$139.75,1512681730.003416,20163
1106,MDEV,099,2,Intermediate Algebra,08/24-12/1608/24-12/16,T F M Th,11:00am-11:50am 11:00am-11:50am,28,20,3.0,Open,"Fitting,Tamara Emmel,Bruce",,$0.00,MacLean Hall 0276Bridges Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$139.75,1512681730.261164,20163
1401,MDEV,099,3,Intermediate Algebra,08/24-12/1608/24-12/16,T F M Th,1:30pm-2:20pm 1:30pm-2:20pm,28,15,3.0,Open,"Fitting,Tamara Schmiess,Tamara",,$0.00,MacLean Hall 0276Bridges Hall 0269,,false,$690.75,course,"$1,381.50",Undergraduate,$139.75,1512681730.553599,20163
788,MFA,669,1,MFA Internship - Writing,08/24-12/16,n/a,Arranged,3,0,Vari.,Cancelled,"Tammaro,Thomas",,$0.00,Arranged ARR,,false,$360.00,credit,$720.00,Graduate,$46.25,1512681709.389259,20163
891,MFA,669,2,MFA Internship - Writing,08/24-12/16,n/a,Arranged,3,0,Vari.,Cancelled,n/a,,$0.00,Arranged ARR,,false,$360.00,credit,$720.00,Graduate,$46.25,1512681709.651398,20163
1862,MFA,697,1,Independent Study,08/24-12/16,n/a,Arranged,5,0,Vari.,Cancelled,"Tammaro,Thomas",,$0.00,Arranged ARR,,false,$360.00,credit,$720.00,Graduate,$46.25,1512681709.929743,20163
1863,MFA,698,1,Continuing Registration,08/24-12/16,n/a,Arranged,5,1,1.0,Open,"Tammaro,Thomas",,$0.00,Arranged ARR,,false,$360.00,course,$720.00,Graduate,$46.25,1512681710.184292,20163
766,MFA,699,1,Thesis (Plan A),08/24-12/16,n/a,Arranged,3,2,Vari.,Open,"Tammaro,Thomas",,$0.00,Arranged ARR,,false,$360.00,credit,$720.00,Graduate,$46.25,1512681710.46216,20163
950,MGMT,315,1,Government and Business,08/24-12/16,n/a,Arranged,9,9,3.0,Full,"Bolduc,Steven",Completely Online-Asynchronous,$0.00,ON LINE,WI,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681699.814288,20163
315,MGMT,360,1,Principles of Management,08/24-12/16,T Th,9:00am-10:15am,35,38,3.0,Full,"Pettinger,Jane",,$0.00,Center for Business 0210,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681700.092548,20163
36,MGMT,360,2,Principles of Management,08/24-12/16,T Th,3:00pm-4:15pm,30,0,3.0,Cancelled,n/a,,$0.00,,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681700.358789,20163
836,MGMT,360,3,Principles of Management,08/24-12/16,M W,1:30pm-2:45pm,35,33,3.0,Open,"Kuperman,Jerome",,$0.00,Center for Business 0113,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681700.619228,20163
377,MGMT,360,4,Principles of Management,08/24-12/16,n/a,Arranged,25,25,3.0,Full,"Swenson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681700.878886,20163
681,MGMT,360,5,Principles of Management,08/24-12/16,M W,3:00pm-4:15pm,30,0,3.0,Cancelled,n/a,,$0.00,,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681701.129444,20163
1844,MGMT,360,6,Principles of Management,08/24-12/16,T Th,1:30pm-2:45pm,35,23,3.0,Open,"Kuperman,Jerome",,$0.00,Center for Business 0202,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681701.383341,20163
1212,MGMT,370,1,Management Information Systems,08/24-12/16,n/a,Arranged,25,26,3.0,Full,"Li,Han",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681701.65841,20163
221,MGMT,370,2,Management Information Systems,08/24-12/16,n/a,Arranged,25,25,3.0,Full,"Li,Han",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681701.907389,20163
340,MGMT,380,1,Operations Management,08/24-12/16,n/a,Arranged,25,25,3.0,Full,"Lall,Vinod",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681702.167358,20163
1214,MGMT,380,2,Operations Management,08/24-12/16,n/a,Arranged,25,26,3.0,Full,"Lall,Vinod",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681702.425932,20163
426,MGMT,380,3,Operations Management,08/24-12/16,T Th,9:00am-10:15am,25,23,3.0,Open,"Osmani,Atif",Blended/Hybrid,$0.00,Center for Business 0103,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681702.698845,20163
1213,MGMT,405,1,Small Business Management,08/24-12/16,n/a,Arranged,25,27,3.0,Full,"Swenson,James",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681702.941081,20163
1215,MGMT,415,1,Industrial Organization and Public Policy,08/24-12/16,T Th,1:30pm-2:45pm,13,1,3.0,Open,"Dobis,Vernon",,$0.00,MacLean Hall 0166,WI,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681703.198972,20163
1216,MGMT,433,1,Business Intelligence Using Data Mining,08/24-12/16,n/a,Arranged,20,21,3.0,Full,"Li,Han",Mostly Online,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681703.45914,20163
1217,MGMT,433,2,Business Intelligence Using Data Mining,08/24-12/16,T Th,1:30pm-2:45pm,20,20,3.0,Full,"Li,Han",Blended/Hybrid,$0.00,Center for Business 0200,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681704.731784,20163
577,MGMT,440,1,Human Resource Management,08/24-12/16,M W,1:30pm-2:45pm,30,18,3.0,Open,"Pettinger,Jane",,$0.00,Center for Business 0202,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681704.991456,20163
341,MGMT,451,1,Organizational Behavior,08/24-12/16,M W F,11:00am-11:50am,35,37,3.0,Full,"Geib,Peter",,$0.00,Center for Business 0202,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681705.26769,20163
201,MGMT,458,1,International Management,08/24-12/16,M W F,9:00am-9:50am,35,21,3.0,Open,"Geib,Peter",,$0.00,Center for Business 0202,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681705.519196,20163
682,MGMT,469,1,Internship,08/24-12/16,n/a,Arranged,10,1,Vari.,Open,"Pettinger,Jane",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$52.25,1512681705.814729,20163
1710,MGMT,480,1,Management Science,08/24-12/16,T Th,10:30am-11:45am,30,18,3.0,Open,"Osmani,Atif",,$0.00,Center for Business 0200,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681706.136266,20163
1020,MHA,618,1,Health Care Law and Ethical Decision Making,08/24-12/16,n/a,Arranged,22,22,3.0,Full,"Leeser,Michael",Completely Online - Synchronous,$0.00,ON LINE,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681710.707966,20163
1047,MHA,620,1,Health Care Policy and Reimbursement,08/24-12/16,W,3:45pm-6:45pm,20,20,3.0,Full,"Sillerud,Brandi Wright,Tracy",Completely Online - Synchronous,$0.00,ON LINE,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681710.953394,20163
1312,MHA,622,1,Health Care Quality and Regulatory Management,08/24-12/16,W,7:00pm-10:00pm,22,18,3.0,Open,"Wright,Tracy",Completely Online - Synchronous,$0.00,ON LINE,,false,"$1,125.00",course,"$2,250.00",Graduate,$166.29,1512681711.201139,20163
1365,MHA,669,1,Capstone I,08/24-12/16,n/a,Arranged,10,5,1.0,Open,"Sillerud,Brandi",Completely Online - Synchronous,$0.00,ON LINE,,false,$375.00,course,$750.00,Graduate,$55.43,1512681711.450944,20163
1313,MHA,670,1,Capstone II,08/24-12/16,n/a,Arranged,4,4,6.0,Full,"Sillerud,Brandi",Completely Online-Asynchronous,$0.00,ON LINE,,false,"$2,250.00",course,"$4,500.00",Graduate,$332.58,1512681711.755129,20163
1894,MHA,670,2,Capstone II,08/24-12/16,n/a,Arranged,6,5,6.0,Open,"Sillerud,Brandi",Completely Online-Asynchronous,$0.00,Arranged ARR,,false,"$2,250.00",course,"$4,500.00",Graduate,$332.58,1512681711.999913,20163
1832,MHA,690,1,Topics in Healthcare Administration,08/24-12/16,n/a,Arranged,5,1,Vari.,Open,"Sillerud,Brandi",Completely Online-Asynchronous,$0.00,ON LINE,,false,$375.00,credit,$750.00,Graduate,$55.43,1512681712.24052,20163
948,MKTG,310,1,Principles of Marketing,08/24-12/16,M W F,10:00am-10:50am,70,71,3.0,Full,"Meyer,Kennan",,$0.00,Center for Business 0109,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681706.403188,20163
222,MKTG,310,2,Principles of Marketing,08/24-12/16,M W F,9:00am-9:50am,50,0,3.0,Cancelled,n/a,,$0.00,,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681706.712647,20163
673,MKTG,310,3,Principles of Marketing,08/24-12/16,n/a,Arranged,25,27,3.0,Full,"Meyer,Kennan",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681706.964148,20163
223,MKTG,311,1,Marketing Management,08/24-12/16,M W,12:00pm-1:15pm,35,32,3.0,Open,"Meyer,Kennan",,$0.00,Center for Business 0105,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681707.23274,20163
395,MKTG,421,1,Consumer Behavior,08/24-12/16,M W F,10:00am-10:50am,30,31,3.0,Full,"Kim,Wooyang",,$0.00,Center for Business 0200,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681707.507546,20163
396,MKTG,423,1,Marketing Communications,08/24-12/16,n/a,Arranged,10,10,3.0,Full,"Hanson,Colan",Completely Online-Asynchronous,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681707.764663,20163
1207,MKTG,433,1,Business Intelligence Using Data Mining,08/24-12/16,T Th,Arranged,5,5,3.0,Full,"Li,Han",Mostly Online,$0.00,ON LINE,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681708.064613,20163
1208,MKTG,433,2,Business Intelligence Using Data Mining,08/24-12/16,T Th,1:30pm-2:45pm,5,4,3.0,Open,"Li,Han",Blended/Hybrid,$0.00,Center for Business 0200,,false,$690.75,course,"$1,381.50",Undergraduate,$184.29,1512681708.47245,20163
224,MKTG,444,1,International Marketing,08/24-12/16,M W F,11:00am-11:50am,30,30,3.0,Full,"Kim,Wooyang",,$0.00,Center for Business 0200,,false,$690.75,course,"$1,381.50",Undergraduate,$142.75,1512681708.794695,20163
674,MKTG,469,1,Internship,08/24-12/16,n/a,Arranged,10,2,Vari.,Open,"Pettinger,Jane",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$52.25,1512681709.112108,20163
1924,MS,N110,1,Army ROTC Physical Fitness,08/24-12/18,n/a,na-na,10,1,2.0,Open,n/a,,$0.00,,,false,$460.50,course,$921.00,Undergraduate,$85.50,1512681732.175536,20163
985,MUS,107A,1,Music Theory I,08/24-12/16,M W F,9:00am-9:50am,30,26,2.0,Open,"Carter,Allen",,$0.00,Center for the Arts 0146,,false,$460.50,course,$921.00,Undergraduate,$165.50,1512681732.453654,20163
986,MUS,107A,2,Music Theory I,08/24-12/16,M W F,10:00am-10:50am,20,21,2.0,Full,"Carter,Allen",,$0.00,Center for the Arts 0146,,false,$460.50,course,$921.00,Undergraduate,$165.50,1512681732.722525,20163
1723,MUS,107A,3,Music Theory I,08/24-12/16,M W F,10:00am-10:50am,11,10,2.0,Open,"Carter,Allen",,$0.00,Center for the Arts 0146,,false,$460.50,course,$921.00,Undergraduate,$165.50,1512681732.994045,20163
987,MUS,107B,1,Aural Skills I,08/24-12/16,T Th,9:00am-9:50am,40,30,1.0,Open,"Mostin,Sherrine",,$0.00,Center for the Arts 0146,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681733.244684,20163
988,MUS,107B,2,Aural Skills I,08/24-12/16,T Th,10:30am-11:20am,31,15,1.0,Open,"Mostin,Sherrine",,$0.00,Center for the Arts 0146,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681733.50374,20163
1724,MUS,107B,3,Aural Skills I,08/24-12/16,T Th,10:30am-11:20am,9,7,1.0,Open,"Mostin,Sherrine",,$0.00,Center for the Arts 0146,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681733.772813,20163
48,MUS,111,1,The Art of Listening,08/24-12/16,T Th,10:30am-11:45am,200,136,3.0,Open,"Strait,Thomas",,$0.00,Weld Hall 0106,6,false,$690.75,course,"$1,381.50",Undergraduate,$124.75,1512681734.032944,20163
1034,MUS,117,1,Guitar for Non-Majors,08/24-12/16,M,4:00pm-4:50pm,25,17,1.0,Open,"Seidel,Matthew",,$0.00,Center for the Arts 0100,,false,$230.25,course,$460.50,Undergraduate,$46.25,1512681734.322333,20163
452,MUS,150A,1,Class Piano,08/24-12/16,T Th,3:00pm-3:50pm,12,11,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0034,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681734.609325,20163
92,MUS,150A,2,Class Piano,08/24-12/16,M W,11:00am-11:50am,12,11,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0034,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681734.882431,20163
91,MUS,150A,3,Class Piano,08/24-12/16,M W,3:00pm-3:50pm,12,10,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0034,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681735.13147,20163
845,MUS,150A,4,Class Piano,08/24-12/16,T Th,10:30am-11:20am,12,12,1.0,Full,"Manno,Terrie",,$0.00,Center for the Arts 0034,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681735.391634,20163
195,MUS,150C,1,Class Piano III,08/24-12/16,T,12:00pm-12:50pm,36,16,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0150,,false,$230.25,course,$460.50,Undergraduate,$296.25,1512681735.665094,20163
593,MUS,150D,1,Class Piano IV,08/24-12/16,T,12:00pm-12:50pm,20,6,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0150,,false,$230.25,course,$460.50,Undergraduate,$296.25,1512681735.934214,20163
1790,MUS,151,1,Basic Commercial Keyboard,08/24-12/16,M W,8:00am-8:50am,18,0,1.0,Cancelled,n/a,,$0.00,,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681736.199098,20163
1717,MUS,154A,1,Music Performance: Voice: Level 1,08/24-12/16,T Th,9:00am-9:50am,15,9,1.0,Open,"Pedersen,Maisi",,$0.00,Center for the Arts 0148,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681736.48759,20163
1718,MUS,154A,2,Music Performance: Voice: Level 1,08/24-12/16,M W,11:00am-11:50am,15,11,1.0,Open,"Dufault,Jenny",,$0.00,Center for the Arts 0146,,false,$230.25,course,$460.50,Undergraduate,$86.25,1512681736.73478,20163
1719,MUS,154B,1,Music Performance: Voice: Level 1,08/24-12/1608/24-12/1608/24-12/16,Th Th Th,12:00pm-12:50pm 12:00pm-12:50pm 12:00pm-12:50pm,20,12,1.0,Open,"Dufault,Jenny Dufault,Jenny Dufault,Jenny",,$0.00,Center for the Arts 0146Center for the Arts 0150Center for the Arts 0148,,false,$230.25,course,$460.50,Undergraduate,$296.25,1512681737.015742,20163
238,MUS,155A,1,Music Performance: Piano: Level 1,08/24-12/16,T,12:00pm-12:50pm,20,6,1.0,Open,"Manno,Terrie",,$0.00,Center for the Arts 0150,,false,$230.25,course,$460.50,Undergraduate,$296.25,1512681737.282713,20163
197,MUS,155J,1,Jazz Piano,08/24-12/16,n/a,Arranged,10,2,Vari.,Open,"Ferreira,David",,$0.00,Center for the Arts 0107,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681737.546361,20163
239,MUS,156A,1,Music Performance: Trumpet: Level 1,08/24-12/16,T,Arranged,10,5,Vari.,Open,"Strait,Thomas",,$0.00,Center for the Arts 0141,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681737.801078,20163
240,MUS,156B,1,Music Performance: Horn: Level 1,08/24-12/16,T,Arranged,10,1,Vari.,Open,"Strait,Thomas",,$0.00,Center for the Arts 0141,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681738.053366,20163
241,MUS,156C,1,Music Performance: Trombone: Level 1,08/24-12/16,n/a,Arranged,10,3,Vari.,Open,"Strait,Thomas",,$0.00,Center for the Arts 0141,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681738.31536,20163
242,MUS,156D,1,Music Performance: Euphonium: Level 1,08/24-12/16,n/a,Arranged,10,1,Vari.,Open,"Strait,Thomas",,$0.00,Center for the Arts 0141,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681738.598758,20163
243,MUS,156E,1,Music Performance: Tuba: Level 1,08/24-12/16,n/a,Arranged,10,0,Vari.,Cancelled,"Neill,Douglas",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681738.90934,20163
244,MUS,157A,1,Music Performance: Flute: Level 1,08/24-12/16,n/a,Arranged,10,3,Vari.,Open,"Grise,Tiana",,$0.00,Center for the Arts 0102D,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681739.163008,20163
245,MUS,157B,1,Music Performance: Oboe: Level 1,08/24-12/16,n/a,Arranged,10,0,Vari.,Cancelled,"Chen-Beyers,Yi-Ping",,$0.00,Center for the Arts 0046,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681739.440088,20163
246,MUS,157C,1,Music Performance: Clarinet: Level 1,08/24-12/16,n/a,Arranged,10,4,Vari.,Open,"Tesch,Catherine",,$0.00,Center for the Arts 0105,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681739.741941,20163
247,MUS,157D,1,Music Performance: Bassoon: Level 1,08/24-12/16,n/a,Arranged,10,0,Vari.,Cancelled,"Carlson,Stephanie",,$0.00,Center for the Arts 0102,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681740.047608,20163
248,MUS,157E,1,Music Performance: Saxophone: Level 1,08/24-12/16,n/a,Arranged,10,3,Vari.,Open,"Grise,Monte",,$0.00,Center for the Arts 0052,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681740.303201,20163
1444,MUS,158A,1,Music Performance: Violin: Level 1,08/24-12/16,T,12:00pm-12:50pm,10,3,Vari.,Open,"Larson,Jonathan",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681740.604612,20163
1445,MUS,158B,1,Music Performance: Viola: Level 1,08/24-12/16,T,12:00pm-12:50pm,10,0,Vari.,Cancelled,"Nelson,Timothy",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681740.851909,20163
249,MUS,158C,1,Music Performance: Cello: Level 1,08/24-12/16,T,12:00pm-12:50pm,10,2,Vari.,Open,"Nelson,Elise",,$0.00,Center for the Arts 0147,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681741.131179,20163
250,MUS,158D,1,Music Performance: Bass: Level 1,08/24-12/16,T,12:00pm-12:50pm,10,1,Vari.,Open,"Neill,Douglas",,$0.00,Center for the Arts 0100,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681741.411532,20163
1965,MUS,158D,2,Music Performance: Bass: Level 1,08/24-12/16,n/a,Arranged,5,1,Vari.,Open,"Johnk,Maxfield",,$0.00,Arranged ARR,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681741.664955,20163
251,MUS,158E,1,Music Performance: Acoustic Guitar: Level 1,08/24-12/16,n/a,Arranged,20,2,Vari.,Open,"Krajewski,Michael",,$0.00,Center for the Arts 0147,,false,$230.25,credit,$460.50,Undergraduate,$296.25,1512681741.932188,20163
